time_used(ms), py_cov, coverage_time_used(ms)
35326.122522354126, 2610, 7.629917
35346.22025489807, 2610, 7.767617
35366.652488708496, 2610, 8.428122
35387.63070106506, 2610, 6.80112
35406.01110458374, 2610, 5.576743
35425.08792877197, 2610, 7.769507
35443.16005706787, 2610, 6.84148
35460.71434020996, 2610, 5.903951
35480.91673851013, 2610, 7.580949
35505.04159927368, 2610, 9.954135
35529.07061576843, 2610, 9.382737
35547.19567298889, 2610, 5.484367
35570.52540779114, 2610, 9.706446
35599.204778671265, 2610, 14.486761
35623.30865859985, 2610, 8.156804
35642.68183708191, 2610, 6.976848
35664.20674324036, 2610, 8.558735
35683.406829833984, 2610, 6.774284
35705.060720443726, 2610, 8.839705
35728.229999542236, 2610, 9.698224
35746.954679489136, 2610, 5.27742
35768.338203430176, 2610, 8.439473
35783.11538696289, 2610, 4.329323
35797.8298664093, 2610, 4.442845
35815.006732940674, 2610, 6.828839
35830.43050765991, 2610, 5.039136
35847.73588180542, 2610, 6.925191
35864.962577819824, 2610, 6.855455
35880.32507896423, 2610, 4.950307
35898.61989021301, 2610, 7.985507
35914.799451828, 2610, 5.876276
35929.476261138916, 2610, 4.331173
35946.033000946045, 2610, 6.245712
35960.769176483154, 2610, 4.33671
35977.0724773407, 2610, 5.981254
35992.15316772461, 2610, 4.656402
36009.162187576294, 2610, 6.596602
36024.43623542786, 2610, 4.857988
36042.33622550964, 2610, 7.304703
36059.16118621826, 2610, 6.569526
36074.18751716614, 2610, 4.731861
36091.9246673584, 2610, 7.400542
36108.489990234375, 2610, 6.197182
36122.055768966675, 2610, 3.149379
36137.93873786926, 2610, 5.486841
36152.44269371033, 2610, 4.147345
36167.90151596069, 2610, 5.198874
36183.79616737366, 2610, 5.554763
36199.599504470825, 2610, 5.508262
36214.46132659912, 2610, 4.538786
36230.355739593506, 2610, 5.557227
36245.38326263428, 2610, 4.651149
36261.14535331726, 2610, 5.442738
36275.97236633301, 2610, 4.488958
36291.99242591858, 2610, 5.774452
36306.85782432556, 2610, 4.510985
36323.3699798584, 2610, 6.191821
36338.446855545044, 2610, 4.716745
36355.76796531677, 2610, 6.925931
36369.28915977478, 2610, 3.202236
36387.21942901611, 2610, 7.620985
36400.85053443909, 2610, 3.269159
36415.23456573486, 2610, 4.049743
36428.62558364868, 2610, 3.047944
36442.62957572937, 2610, 3.667724
36456.35151863098, 2610, 3.375083
36469.86365318298, 2610, 3.200354
36486.51027679443, 2610, 6.323914
36500.30040740967, 2610, 3.450166
36514.458894729614, 2610, 3.781712
36528.16438674927, 2610, 3.296681
36549.39413070679, 2610, 10.95451
36564.37969207764, 2610, 4.610954
36579.56838607788, 2610, 4.809558
36593.11747550964, 2610, 3.210822
36608.53981971741, 2610, 5.090262
36621.89698219299, 2610, 2.984444
36635.446548461914, 2610, 3.313428
36649.744272232056, 2610, 4.046554
36663.45810890198, 2610, 3.364633
36678.372859954834, 2610, 4.550469
36691.943645477295, 2610, 3.230261
36705.183267593384, 2610, 2.980103
36720.691204071045, 2610, 5.180431
36734.22884941101, 2610, 3.190245
36748.0890750885, 2610, 3.545692
36761.76118850708, 2610, 3.397961
36775.10452270508, 2610, 3.016621
36789.313554763794, 2610, 3.970603
36803.11942100525, 2610, 3.404057
36816.36905670166, 2610, 2.936234
36831.1493396759, 2610, 4.450217
36847.12481498718, 2610, 5.64309
36861.897468566895, 2610, 4.47769
36875.465869903564, 2610, 3.204561
36888.88955116272, 2610, 3.197237
36904.168367385864, 2610, 4.970825
36917.70672798157, 2610, 3.178007
36931.64038658142, 2610, 3.622417
36945.28651237488, 2610, 3.285285
36958.77718925476, 2610, 3.185905
36973.328828811646, 2610, 4.258446
36986.801624298096, 2610, 3.118778
37000.136375427246, 2610, 3.014343
37015.33603668213, 2610, 4.886064
37028.775215148926, 2610, 3.141802
37042.31929779053, 2610, 3.247439
37056.88166618347, 2610, 4.294224
37070.58238983154, 2610, 3.314738
37084.78021621704, 2610, 3.860346
37098.95086288452, 2610, 3.795687
37112.6172542572, 2610, 3.325513
37127.180099487305, 2610, 4.193807
37140.47288894653, 2610, 2.962382
37153.883934020996, 2610, 3.092642
37169.578075408936, 2610, 5.387374
37183.03346633911, 2610, 3.093777
37196.75898551941, 2610, 3.454647
37210.85977554321, 2610, 3.775236
37224.1325378418, 2610, 2.948647
37238.04497718811, 2610, 3.586792
37251.88088417053, 2610, 3.499503
37265.21348953247, 2610, 3.014229
37279.66356277466, 2610, 4.129046
37293.323278427124, 2610, 3.327383
37306.790351867676, 2610, 3.15429
37321.23684883118, 2610, 4.09726
37334.837675094604, 2610, 3.251795
37348.19149971008, 2610, 2.999811
37363.48819732666, 2610, 4.965234
37377.052307128906, 2610, 3.190946
37390.89822769165, 2610, 3.502696
37404.83379364014, 2610, 3.597088
37418.32971572876, 2610, 3.177845
37432.18660354614, 2610, 3.539123
37445.58620452881, 2610, 3.048185
37459.05613899231, 2610, 3.151613
37472.96357154846, 2610, 3.703212
37486.72604560852, 2610, 3.429207
37499.98235702515, 2610, 2.993776
37513.9536857605, 2610, 3.679686
37527.66704559326, 2610, 3.297808
37541.00251197815, 2610, 3.035302
37555.91797828674, 2610, 4.550016
37570.15824317932, 2610, 3.808538
37584.293603897095, 2610, 3.820509
37598.4570980072, 2610, 3.864402
37611.80925369263, 2610, 3.00767
37626.0449886322, 2610, 4.017391
37639.41931724548, 2610, 3.033045
37652.748584747314, 2610, 3.103199
37667.43874549866, 2610, 4.377612
37680.75656890869, 2610, 3.044939
37694.180727005005, 2610, 3.129346
37709.99789237976, 2610, 5.465438
37723.989725112915, 2610, 3.6498
37737.97631263733, 2610, 3.654976
37751.2731552124, 2610, 3.005702
37764.516830444336, 2610, 3.036086
37780.208587646484, 2610, 5.381305
37793.84684562683, 2610, 3.299371
37807.602643966675, 2610, 3.553839
37821.35343551636, 2610, 3.633111
37834.92088317871, 2610, 3.262006
37848.53982925415, 2610, 3.327838
37862.433195114136, 2610, 3.643451
37875.77986717224, 2610, 3.001155
37889.76979255676, 2610, 3.6425
37904.244899749756, 2610, 3.480074
37917.62161254883, 2610, 3.070865
37931.82826042175, 2610, 3.936469
37947.83425331116, 2610, 5.77131
37962.568521499634, 2610, 4.390379
37975.93879699707, 2610, 3.138016
37989.14098739624, 2610, 2.980032
38004.11319732666, 2610, 4.657049
38017.66633987427, 2610, 3.216005
38031.41713142395, 2610, 3.439406
38046.29468917847, 2610, 4.646126
38059.5498085022, 2610, 3.042003
38073.47655296326, 2610, 3.721206
38087.31126785278, 2610, 3.505079
38100.680351257324, 2610, 3.138949
38114.36939239502, 2610, 3.402648
38128.10802459717, 2610, 3.498498
38141.46113395691, 2610, 3.041825
38155.73310852051, 2610, 3.973491
38169.27266120911, 2610, 3.281833
38182.63244628906, 2610, 3.055612
38196.772813797, 2610, 3.844264
38210.32357215881, 2610, 3.222879
38223.79541397095, 2610, 3.155571
38238.93666267395, 2610, 4.835594
38252.27189064026, 2610, 2.99416
38266.454458236694, 2610, 3.795778
38281.596660614014, 2610, 3.76753
38295.34864425659, 2610, 3.405173
38311.23900413513, 2610, 5.560074
38324.548959732056, 2610, 2.966458
38339.10369873047, 2610, 4.274141
38352.657318115234, 2610, 3.212002
38366.14894866943, 2610, 3.149169
38381.22844696045, 2610, 4.830925
38394.57130432129, 2610, 3.028624
38408.07557106018, 2610, 3.21944
38422.70827293396, 2610, 4.313413
38435.98818778992, 2610, 2.952824
38450.23417472839, 2610, 3.942805
38463.83738517761, 2610, 3.326595
38477.01191902161, 2610, 2.961573
38491.14751815796, 2610, 3.845805
38504.70590591431, 2610, 3.309256
38518.19348335266, 2610, 3.16394
38533.222913742065, 2610, 4.708165
38546.54288291931, 2610, 2.980168
38559.94939804077, 2610, 3.193344
38575.246810913086, 2610, 5.067109
38588.55962753296, 2610, 3.033717
38602.022647857666, 2610, 3.201755
38619.08984184265, 2610, 5.209764
38633.42308998108, 2610, 4.064374
38647.292137145996, 2610, 3.56745
38660.60161590576, 2610, 3.099081
38674.773931503296, 2610, 3.871622
38688.37666511536, 2610, 3.362466
38701.91407203674, 2610, 3.220667
38716.227769851685, 2610, 4.016758
38729.74967956543, 2610, 3.202965
38743.14832687378, 2610, 3.087946
38757.41648674011, 2610, 4.047368
38770.94101905823, 2610, 3.208156
38784.26814079285, 2610, 3.136237
38800.49276351929, 2610, 5.925342
38814.032554626465, 2610, 3.213691
38827.924489974976, 2610, 3.591091
38843.666076660156, 2610, 5.41056
38857.12480545044, 2610, 3.154303
38874.58920478821, 2610, 7.140126
38888.240814208984, 2610, 3.307706
38906.1484336853, 2610, 7.572995
38920.62044143677, 2610, 4.093267
38934.441804885864, 2610, 3.436037
38947.83711433411, 2610, 3.091318
38965.41500091553, 2610, 7.296904
38978.77860069275, 2610, 3.041708
38996.43588066101, 2610, 7.410893
39009.87458229065, 2610, 3.07824
39027.7054309845, 2610, 7.497432
39041.149616241455, 2610, 3.178204
39055.98497390747, 2610, 4.533807
39069.5161819458, 2610, 3.305191
39083.25743675232, 2610, 3.455373
39097.16200828552, 2610, 3.661157
39110.43357849121, 2610, 2.972428
39124.33910369873, 2610, 3.635095
39138.073682785034, 2610, 3.41005
39151.35192871094, 2610, 2.993396
39165.24291038513, 2610, 3.674899
39179.57353591919, 2610, 4.014722
39199.61190223694, 2610, 8.562822
39231.76121711731, 2610, 11.489209
39264.73069190979, 2610, 12.285292
39295.96471786499, 2610, 10.821109
39327.36253738403, 2610, 10.884166
39358.85262489319, 2610, 10.856908
39393.81790161133, 2610, 14.306834
39432.80220031738, 2610, 18.276338
39472.434520721436, 2610, 18.974711
39510.71214675903, 2610, 17.547028
39546.90456390381, 2610, 15.513012
39584.53607559204, 2610, 16.910939
39619.80986595154, 2610, 14.654368
39657.814502716064, 2610, 17.371182
39695.61529159546, 2610, 17.131048
39730.021476745605, 2610, 13.715809
39768.09525489807, 2610, 17.274698
39806.76054954529, 2610, 18.03146
39841.91536903381, 2610, 14.465959
39879.99081611633, 2610, 17.370224
39918.357610702515, 2610, 17.704265
39953.48811149597, 2610, 14.58538
39988.43312263489, 2610, 14.334344
40024.82008934021, 2610, 15.824951
40062.26587295532, 2610, 16.71782
40097.806453704834, 2610, 14.875937
40134.655237197876, 2610, 16.189026
40169.64101791382, 2610, 14.258014
40203.14598083496, 2610, 12.97468
40239.0353679657, 2610, 15.205414
40277.099609375, 2610, 17.335313
40316.650390625, 2610, 18.880232
40354.90083694458, 2610, 17.534489
40390.97881317139, 2610, 15.3647
40428.76386642456, 2610, 17.029197
40472.11766242981, 2610, 22.682477
40510.801553726196, 2610, 17.967544
40550.493240356445, 2610, 19.045415
40585.57367324829, 2610, 14.420106
40621.53673171997, 2610, 15.274816
40653.947591781616, 2610, 11.885722
40693.52412223816, 2610, 18.913521
40731.84275627136, 2610, 17.661219
40766.28279685974, 2610, 13.827052
40805.644512176514, 2610, 18.735653
40845.436573028564, 2610, 19.099095
40882.9619884491, 2610, 16.88862
40919.07000541687, 2610, 15.392898
40957.52310752869, 2610, 17.698549
40993.56722831726, 2610, 15.484849
41028.10263633728, 2610, 13.801297
41064.037799835205, 2610, 15.269481
41101.07517242432, 2610, 16.38671
41137.59446144104, 2610, 15.80301
41173.542499542236, 2610, 15.304756
41212.81123161316, 2610, 18.5849
41251.90281867981, 2610, 18.391959
41287.06359863281, 2610, 14.507067
41325.06203651428, 2610, 17.320628
41362.73145675659, 2610, 16.962306
41398.818254470825, 2610, 15.377571
41437.33501434326, 2610, 17.800592
41474.855184555054, 2610, 16.847892
41511.09051704407, 2610, 15.516936
41548.545360565186, 2610, 16.728818
41582.86952972412, 2610, 13.723693
41619.951248168945, 2610, 16.289351
41655.80987930298, 2610, 15.242717
41691.248655319214, 2610, 14.743567
41731.340408325195, 2610, 19.427803
41768.04494857788, 2610, 15.976465
41805.01079559326, 2610, 16.346182
41843.305587768555, 2610, 17.578171
41879.74548339844, 2610, 15.765738
41916.30578041077, 2610, 15.826745
41955.21855354309, 2610, 18.172251
41989.09139633179, 2610, 13.121595
42022.28498458862, 2610, 12.426874
42054.08787727356, 2610, 11.244287
42086.06767654419, 2610, 11.368793
42122.11203575134, 2610, 15.385559
42159.31177139282, 2610, 16.463146
42198.81248474121, 2610, 18.791967
42236.2539768219, 2610, 16.800101
42272.26400375366, 2610, 15.297206
42310.51564216614, 2610, 17.683204
42347.39875793457, 2610, 16.205213
42384.14978981018, 2610, 16.060165
42420.58968544006, 2610, 15.748089
42453.53364944458, 2610, 12.323414
42489.53366279602, 2610, 15.356265
42523.99444580078, 2610, 13.883247
42562.58511543274, 2610, 17.940742
42597.77355194092, 2610, 14.516659
42633.527517318726, 2610, 15.080722
42669.13557052612, 2610, 14.985155
42705.721378326416, 2610, 15.866062
42741.31679534912, 2610, 14.978504
42778.29933166504, 2610, 16.191272
42818.081855773926, 2610, 19.070148
42856.94980621338, 2610, 18.161251
42893.27836036682, 2610, 15.60486
42930.47022819519, 2610, 16.443029
42965.56735038757, 2610, 14.439989
43002.17914581299, 2610, 15.934715
43035.80832481384, 2610, 12.97215
43068.504095077515, 2610, 12.210747
43100.414752960205, 2610, 11.363177
43132.195234298706, 2610, 11.354662
43164.19053077698, 2610, 11.450009
43196.21157646179, 2610, 11.639234
43229.089975357056, 2610, 12.372747
43262.0804309845, 2610, 12.437909
43293.98798942566, 2610, 11.375015
43326.2996673584, 2610, 11.792867
43358.280420303345, 2610, 11.435549
43390.84696769714, 2610, 12.060619
43423.959732055664, 2610, 12.538895
43456.6605091095, 2610, 12.194423
43488.61598968506, 2610, 11.541821
43520.51663398743, 2610, 11.484222
43552.56247520447, 2610, 11.519757
43585.02292633057, 2610, 11.954516
43617.61713027954, 2610, 12.011546
43649.93762969971, 2610, 11.903567
43681.737661361694, 2610, 11.332243
43713.97948265076, 2610, 11.754763
43745.62048912048, 2610, 11.294264
43778.056144714355, 2610, 11.923027
43811.03849411011, 2610, 12.481571
43844.04468536377, 2610, 12.437138
43876.07479095459, 2610, 11.498398
43908.57934951782, 2610, 11.883727
43941.67685508728, 2610, 12.471693
43974.67136383057, 2610, 12.499318
44006.53839111328, 2610, 11.32945
44038.471698760986, 2610, 11.366658
44070.93548774719, 2610, 11.91001
44104.27403450012, 2610, 12.737552
44137.86554336548, 2610, 12.957707
44169.70086097717, 2610, 11.294868
44201.46298408508, 2610, 11.289836
44234.740018844604, 2610, 12.736944
44269.052267074585, 2610, 13.587636
44301.57494544983, 2610, 11.992343
44336.387395858765, 2610, 14.137117
44375.55432319641, 2610, 18.489417
44414.62564468384, 2610, 18.419172
44450.23202896118, 2610, 14.911036
44487.534523010254, 2610, 16.645094
44523.81944656372, 2610, 15.649008
44559.927463531494, 2610, 15.424468
44599.34496879578, 2610, 18.76799
44636.37471199036, 2610, 16.267197
44673.55918884277, 2610, 16.533424
44709.5205783844, 2610, 15.312487
44743.93701553345, 2610, 13.700385
44782.06729888916, 2610, 17.534764
44817.943811416626, 2610, 15.285219
44855.68571090698, 2610, 16.982
44894.42682266235, 2610, 17.98374
44930.27138710022, 2610, 15.234691
44967.11301803589, 2610, 16.064817
45001.94072723389, 2610, 14.056348
45037.57882118225, 2610, 15.127313
45077.59189605713, 2610, 19.33186
45115.917921066284, 2610, 17.569127
45152.10962295532, 2610, 15.489303
45190.404176712036, 2610, 17.616926
45228.78193855286, 2610, 17.715171
45264.981746673584, 2610, 15.525732
45301.746129989624, 2610, 16.11092
45337.03541755676, 2610, 14.661337
45373.831033706665, 2610, 16.079816
45413.00868988037, 2610, 18.46926
45452.00705528259, 2610, 18.286259
45487.43271827698, 2610, 14.761503
45524.657011032104, 2610, 16.413414
45562.17694282532, 2610, 16.827275
45598.37985038757, 2610, 15.503222
45635.525941848755, 2610, 16.423294
45672.44267463684, 2610, 16.293568
45707.4408531189, 2610, 14.382688
45747.26843833923, 2610, 19.06958
45785.462617874146, 2610, 17.386367
45821.537017822266, 2610, 15.43048
45858.911752700806, 2610, 16.632094
45894.537925720215, 2610, 14.965509
45932.9559803009, 2610, 15.720486
45971.025466918945, 2610, 17.372449
46008.710861206055, 2610, 16.996902
46044.57783699036, 2610, 15.206002
46078.55820655823, 2610, 13.250035
46113.505363464355, 2610, 14.350919
46151.24845504761, 2610, 17.007727
46186.16580963135, 2610, 14.180974
46225.65484046936, 2610, 18.744659
46265.38395881653, 2610, 19.00626
46306.53476715088, 2610, 20.483117
46346.87852859497, 2610, 19.574918
46385.10847091675, 2610, 17.511974
46421.26274108887, 2610, 15.564523
46458.327531814575, 2610, 16.343362
46483.10041427612, 2622, 9.266475
46499.87888336182, 2622, 6.46921
46515.62571525574, 2622, 5.346876
46531.19397163391, 2622, 5.168165
46546.507596969604, 2622, 5.143141
46563.04574012756, 2622, 6.347993
46576.87950134277, 2622, 3.639653
46590.50679206848, 2622, 3.391823
46603.88946533203, 2622, 3.227728
46617.66743659973, 2622, 3.52762
46631.50906562805, 2622, 3.587331
46644.96040344238, 2622, 3.284316
46658.81824493408, 2622, 3.629387
46672.25623130798, 2622, 3.266253
46685.80651283264, 2622, 3.311108
46700.18196105957, 2622, 4.121579
46713.733196258545, 2622, 3.304356
46727.06055641174, 2622, 3.086366
46741.6775226593, 2622, 4.443264
46755.26571273804, 2622, 3.189931
46768.77856254578, 2622, 3.277911
46783.66923332214, 2622, 4.649761
46797.37329483032, 2622, 3.306712
46811.61189079285, 2622, 4.010559
46825.38914680481, 2622, 3.473671
46839.06435966492, 2622, 3.313093
46854.716777801514, 2622, 5.297468
46868.11065673828, 2622, 3.046182
46881.98447227478, 2622, 3.503909
46896.14033699036, 2622, 3.825481
46909.868240356445, 2622, 3.357482
46924.124002456665, 2622, 3.956302
46937.95156478882, 2622, 3.383344
46951.401710510254, 2622, 3.142503
46966.166973114014, 2622, 4.477033
46979.652643203735, 2622, 3.149239
46993.427991867065, 2622, 3.431115
47009.74082946777, 2622, 5.957775
47023.39291572571, 2622, 3.215548
47038.30170631409, 2622, 4.555022
47051.63550376892, 2622, 3.00928
47065.47784805298, 2622, 3.496722
47079.53500747681, 2622, 3.670616
47092.91076660156, 2622, 3.081986
47107.27000236511, 2622, 3.986667
47120.79977989197, 2622, 3.135053
47134.467363357544, 2622, 3.291974
47152.03380584717, 2622, 7.276595
47165.897369384766, 2622, 3.440924
47181.32162094116, 2622, 5.028555
47194.89622116089, 2622, 3.147823
47209.35416221619, 2622, 4.149968
47223.51312637329, 2622, 3.750718
47237.25080490112, 2622, 3.359548
47252.23922729492, 2622, 4.578846
47265.87104797363, 2622, 3.205347
47279.87790107727, 2622, 3.606395
47294.05117034912, 2622, 3.731024
47307.69157409668, 2622, 3.228744
47324.34630393982, 2622, 6.265103
47339.457511901855, 2622, 4.656339
47355.25965690613, 2622, 5.342873
47368.73197555542, 2622, 3.140049
47385.491132736206, 2622, 6.370923
47399.06358718872, 2622, 3.147389
47415.79365730286, 2622, 6.346317
47429.51774597168, 2622, 3.287062
47444.183588027954, 2622, 4.287381
47457.88621902466, 2622, 3.264242
47471.21167182922, 2622, 3.014203
47486.74559593201, 2622, 5.240202
47500.13041496277, 2622, 3.05663
47513.90027999878, 2622, 3.43101
47528.499364852905, 2622, 4.27542
47541.95308685303, 2622, 3.053861
47555.922746658325, 2622, 3.66028
47572.0911026001, 2622, 5.774519
47586.26198768616, 2622, 3.791235
47600.666522979736, 2622, 4.06483
47614.29834365845, 2622, 3.23878
47628.53145599365, 2622, 3.962499
47642.89927482605, 2622, 3.979472
47656.44383430481, 2622, 3.224452
47672.03330993652, 2622, 5.178885
47685.63747406006, 2622, 3.174478
47699.44977760315, 2622, 3.443627
47714.699029922485, 2622, 4.860773
47728.15132141113, 2622, 3.111873
47743.74866485596, 2622, 5.213343
47757.38859176636, 2622, 3.204107
47771.31175994873, 2622, 3.540849
47786.37981414795, 2622, 4.75663
47799.71671104431, 2622, 3.189942
47815.152645111084, 2622, 5.183778
47828.638792037964, 2622, 3.164024
47842.32044219971, 2622, 3.516767
47857.21468925476, 2622, 4.645013
47870.92185020447, 2622, 3.301998
47885.90979576111, 2622, 4.812355
47899.3935585022, 2622, 3.048378
47912.914752960205, 2622, 3.27808
47927.95729637146, 2622, 4.795621
47941.38550758362, 2622, 3.177576
47955.49416542053, 2622, 3.863936
47970.51978111267, 2622, 4.772923
47984.143018722534, 2622, 3.44643
47998.6572265625, 2622, 4.265813
48012.08472251892, 2622, 3.250614
48025.86388587952, 2622, 3.529375
48040.94648361206, 2622, 4.888754
48054.40855026245, 2622, 3.18751
48069.46063041687, 2622, 4.845812
48083.21499824524, 2622, 3.483657
48097.42832183838, 2622, 4.044768
48111.36436462402, 2622, 3.689435
48124.908208847046, 2622, 3.301077
48138.88359069824, 2622, 3.72363
48152.4555683136, 2622, 3.389768
48165.929079055786, 2622, 3.228737
48180.01842498779, 2622, 3.914326
48193.36152076721, 2622, 3.097665
48206.719398498535, 2622, 3.116283
48221.39048576355, 2622, 4.493376
48234.93409156799, 2622, 3.289538
48248.24666976929, 2622, 3.066149
48263.519525527954, 2622, 5.029867
48276.97944641113, 2622, 3.281556
48290.807008743286, 2622, 3.582671
48304.832220077515, 2622, 3.843999
48318.15314292908, 2622, 3.075869
48331.745862960815, 2622, 3.430701
48345.77298164368, 2622, 3.783764
48359.32016372681, 2622, 3.279378
48373.36349487305, 2622, 3.802919
48387.09044456482, 2622, 3.491381
48400.36630630493, 2622, 3.039526
48414.8645401001, 2622, 4.235458
48428.39050292969, 2622, 3.27721
48442.06476211548, 2622, 3.405021
48457.83352851868, 2622, 5.508387
48471.275091171265, 2622, 3.14851
48485.53490638733, 2622, 4.024984
48499.34434890747, 2622, 3.556647
48512.85195350647, 2622, 3.269513
48527.337312698364, 2622, 4.243226
48540.937423706055, 2622, 3.324523
48554.354190826416, 2622, 3.160226
48568.54844093323, 2622, 4.009292
48582.28516578674, 2622, 3.485737
48595.508337020874, 2622, 3.04008
48610.286235809326, 2622, 4.594284
48623.70777130127, 2622, 3.139854
48637.28594779968, 2622, 3.330788
48651.968479156494, 2622, 4.396122
48665.38071632385, 2622, 3.132103
48678.974866867065, 2622, 3.346179
48693.34268569946, 2622, 4.106336
48706.894874572754, 2622, 3.299197
48721.20213508606, 2622, 4.0653
48734.90595817566, 2622, 3.455132
48748.17657470703, 2622, 3.093498
48762.4671459198, 2622, 4.042687
48775.715827941895, 2622, 3.070284
48789.30974006653, 2622, 3.334126
48804.36968803406, 2622, 4.811089
48817.76452064514, 2622, 3.13474
48831.33935928345, 2622, 3.400973
48847.37801551819, 2622, 5.780363
48861.0999584198, 2622, 3.276666
48876.23333930969, 2622, 4.887062
48889.79935646057, 2622, 3.326495
48903.239250183105, 2622, 3.184519
48918.09701919556, 2622, 4.61183
48931.525468826294, 2622, 3.237661
48945.34635543823, 2622, 3.632282
48959.03301239014, 2622, 3.425464
48972.365379333496, 2622, 3.08369
48986.61303520203, 2622, 3.992583
49000.20337104797, 2622, 3.402392
49013.81421089172, 2622, 3.347979
49028.49578857422, 2622, 4.412999
49042.046546936035, 2622, 3.139082
49055.66716194153, 2622, 3.291798
49070.90258598328, 2622, 4.799402
49084.76161956787, 2622, 3.527166
49099.34735298157, 2622, 4.190917
49113.006591796875, 2622, 3.252162
49126.45196914673, 2622, 3.059184
49141.89052581787, 2622, 5.135748
49155.3852558136, 2622, 3.066508
49169.891595840454, 2622, 4.121755
49183.780670166016, 2622, 3.483317
49197.290658950806, 2622, 3.136192
49212.01467514038, 2622, 4.359921
49225.515365600586, 2622, 3.090719
49239.26091194153, 2622, 3.39021
49254.403829574585, 2622, 4.714022
49268.16153526306, 2622, 3.341509
49282.79447555542, 2622, 4.243427
49296.363830566406, 2622, 3.141356
49310.11176109314, 2622, 3.357099
49326.051473617554, 2622, 5.525521
49339.898347854614, 2622, 3.397782
49354.81309890747, 2622, 4.520333
49368.268966674805, 2622, 3.044873
49382.00616836548, 2622, 3.35202
49396.8870639801, 2622, 4.439175
49410.64119338989, 2622, 3.347067
49425.09651184082, 2622, 4.155376
49438.812255859375, 2622, 3.298916
49452.3651599884, 2622, 3.157696
49467.96917915344, 2622, 5.167431
49481.531381607056, 2622, 3.096743
49495.63908576965, 2622, 3.711806
49509.4256401062, 2622, 3.335108
49523.02646636963, 2622, 3.183439
49540.515661239624, 2622, 7.069379
49555.612325668335, 2622, 4.652562
49572.4515914917, 2622, 6.399124
49588.08612823486, 2622, 5.212953
49604.22348976135, 2622, 5.724142
49620.436668395996, 2622, 5.770022
49635.250091552734, 2622, 4.408692
49651.41725540161, 2622, 5.775217
49666.316747665405, 2622, 4.497339
49683.173418045044, 2622, 6.536617
49698.556900024414, 2622, 5.034662
49716.22180938721, 2622, 7.311355
49733.22248458862, 2622, 6.495158
49748.28767776489, 2622, 4.608103
49765.997648239136, 2622, 7.237981
49782.55391120911, 2622, 6.157901
49797.815561294556, 2622, 4.881953
49814.34655189514, 2622, 6.107343
49828.450202941895, 2622, 3.762618
49844.44546699524, 2622, 5.625097
49859.742879867554, 2622, 4.966423
49876.48367881775, 2622, 6.374637
49892.45080947876, 2622, 5.567543
49909.54089164734, 2622, 6.658569
49925.92263221741, 2622, 5.968398
49940.96875190735, 2622, 4.708093
49957.5457572937, 2622, 6.158302
49972.44381904602, 2622, 4.468053
49990.188121795654, 2622, 7.344533
50005.90538978577, 2622, 5.342599
50021.146297454834, 2622, 4.811587
50040.46392440796, 2622, 8.920033
50056.44130706787, 2622, 5.483378
50071.61903381348, 2622, 4.762793
50087.69989013672, 2622, 5.684731
50102.75936126709, 2622, 4.676897
50119.42434310913, 2622, 6.271697
50134.84764099121, 2622, 4.9584
50151.67212486267, 2622, 6.403433
50167.79375076294, 2622, 5.673094
50183.441162109375, 2622, 5.206344
50199.278116226196, 2622, 5.48251
50214.43867683411, 2622, 4.808163
50230.58843612671, 2622, 5.724675
50245.53322792053, 2622, 4.512726
50261.760234832764, 2622, 5.82541
50277.58884429932, 2622, 5.39159
50292.44112968445, 2622, 4.41965
50307.71517753601, 2622, 4.85036
50325.28209686279, 2622, 7.142446
50341.31932258606, 2622, 5.581427
50356.5628528595, 2622, 4.828844
50372.45583534241, 2622, 5.516953
50387.938261032104, 2622, 5.07798
50404.78277206421, 2622, 6.435573
50421.319246292114, 2622, 6.117937
50436.44380569458, 2622, 4.694697
50452.693700790405, 2622, 5.84588
50468.53280067444, 2622, 5.400682
50484.77482795715, 2622, 5.800467
50499.813079833984, 2622, 4.6202
50516.961336135864, 2622, 6.737863
50533.98609161377, 2622, 6.577062
50549.800395965576, 2622, 5.352578
50565.96302986145, 2622, 5.761274
50581.02250099182, 2622, 4.654568
50597.17297554016, 2622, 5.766695
50612.44511604309, 2622, 4.865792
50628.4384727478, 2622, 5.622219
50644.44947242737, 2622, 5.602641
50660.43519973755, 2622, 5.581319
50676.43761634827, 2622, 5.599323
50691.758155822754, 2622, 4.906309
50707.88669586182, 2622, 5.750807
50722.76496887207, 2622, 4.485842
50738.89946937561, 2622, 5.831476
50754.050970077515, 2622, 4.815705
50771.76356315613, 2622, 7.360202
50787.93931007385, 2622, 5.670673
50802.95825004578, 2622, 4.615368
50818.90606880188, 2622, 5.615913
50833.99510383606, 2622, 4.689568
50850.05593299866, 2622, 5.755266
50865.73076248169, 2622, 5.263294
50883.3646774292, 2622, 7.231459
50899.35660362244, 2622, 5.530144
50914.79182243347, 2622, 5.043824
50931.087255477905, 2622, 5.906644
50946.07734680176, 2622, 4.570056
50962.414026260376, 2622, 5.987643
50976.48096084595, 2622, 3.719404
50992.44165420532, 2622, 5.566499
51007.404804229736, 2622, 4.538849
51023.958683013916, 2622, 6.131503
51039.05200958252, 2622, 4.664645
51056.18691444397, 2622, 6.804895
51071.696758270264, 2622, 5.049162
51099.03907775879, 2622, 16.918074
